"Rowid_","VALUE_","COUNT_","AREA","MIN_","MAX_","RANGE","MEAN","STD","SUM_"
,2558,58,58000000.000000,18.198219,18.198219,0.000000,18.198219,0.000000,1055.496704
,2559,58,58000000.000000,6.462349,6.462349,0.000000,6.462349,0.000000,374.816284
,2560,58,58000000.000000,6.590042,6.590042,0.000000,6.590042,0.000000,382.222442
,2561,59,59000000.000000,8.703831,8.703831,0.000000,8.703831,0.000000,513.526062
,2562,59,59000000.000000,24.784200,24.784200,0.000000,24.784200,0.000000,1462.267822
,2563,58,58000000.000000,22.415845,22.415845,0.000000,22.415845,0.000000,1300.119018
,2564,60,60000000.000000,19.442245,19.442245,0.000000,19.442245,0.000000,1166.534667
,2565,58,58000000.000000,13.829632,13.829632,0.000000,13.829632,0.000000,802.118713
,2566,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2567,59,59000000.000000,13.210867,13.210867,0.000000,13.210867,0.000000,779.441223
,2568,58,58000000.000000,10.131500,10.131500,0.000000,10.131500,0.000000,587.627014
,2569,58,58000000.000000,8.614444,8.614444,0.000000,8.614444,0.000000,499.637786
,2570,58,58000000.000000,12.053084,12.053084,0.000000,12.053084,0.000000,699.078918
,2571,58,58000000.000000,22.313875,22.313875,0.000000,22.313875,0.000000,1294.204711
,2572,59,59000000.000000,22.785675,22.785675,0.000000,22.785675,0.000000,1344.354858
,2573,59,59000000.000000,19.437519,19.437519,0.000000,19.437519,0.000000,1146.813598
,2574,57,57000000.000000,33.924697,33.924697,0.000000,33.924697,0.000000,1933.707763
,2575,58,58000000.000000,39.461177,39.461177,0.000000,39.461177,0.000000,2288.748291
,2576,58,58000000.000000,32.217048,32.217048,0.000000,32.217048,0.000000,1868.588867
,2577,59,59000000.000000,29.860099,29.860099,0.000000,29.860099,0.000000,1761.745849
,2578,58,58000000.000000,124.618064,124.618064,0.000000,124.618064,0.000000,7227.847656
,2579,56,56000000.000000,17.472827,17.472827,0.000000,17.472827,0.000000,978.478393
,2580,59,59000000.000000,6.622172,6.622172,0.000000,6.622172,0.000000,390.708190
,2581,59,59000000.000000,6.368144,6.368144,0.000000,6.368144,0.000000,375.720489
,2582,57,57000000.000000,6.511483,6.511483,0.000000,6.511483,0.000000,371.154541
,2583,59,59000000.000000,25.536548,25.536548,0.000000,25.536548,0.000000,1506.656372
,2584,57,57000000.000000,26.218873,26.218873,0.000000,26.218873,0.000000,1494.475830
,2585,62,62000000.000000,24.784200,24.784200,0.000000,24.784200,0.000000,1536.620483
,2586,59,59000000.000000,13.021686,13.021686,0.000000,13.021686,0.000000,768.279479
,2587,57,57000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,557.509643
,2588,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2589,59,59000000.000000,26.941761,26.941761,0.000000,26.941761,0.000000,1589.563842
,2590,58,58000000.000000,9.221266,9.221266,0.000000,9.221266,0.000000,534.833496
,2591,58,58000000.000000,7.931769,7.931769,0.000000,7.931769,0.000000,460.042663
,2592,58,58000000.000000,30.567611,30.567611,0.000000,30.567611,0.000000,1772.921508
,2593,59,59000000.000000,25.172098,25.172098,0.000000,25.172098,0.000000,1485.153808
,2594,58,58000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1819.854492
,2595,56,56000000.000000,24.597799,24.597799,0.000000,24.597799,0.000000,1377.476806
,2596,60,60000000.000000,40.796176,40.796176,0.000000,40.796176,0.000000,2447.770507
,2597,59,59000000.000000,44.435531,44.435531,0.000000,44.435531,0.000000,2621.696289
,2598,56,56000000.000000,20.350399,20.350399,0.000000,20.350399,0.000000,1139.622314
,2599,59,59000000.000000,46.371795,46.371795,0.000000,46.371795,0.000000,2735.936035
,2600,59,59000000.000000,15.781525,15.781525,0.000000,15.781525,0.000000,931.109985
,2601,57,57000000.000000,14.403023,14.403023,0.000000,14.403023,0.000000,820.972351
,2602,59,59000000.000000,6.462349,6.462349,0.000000,6.462349,0.000000,381.278656
,2603,58,58000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,334.519653
,2604,60,60000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,346.054809
,2605,63,63000000.000000,46.418167,46.418167,0.000000,46.418167,0.000000,2924.344482
,2606,64,64000000.000000,35.858089,35.858089,0.000000,35.858089,0.000000,2294.917724
,2607,62,62000000.000000,25.663516,25.663516,0.000000,25.663516,0.000000,1591.138061
,2608,58,58000000.000000,11.176168,11.176168,0.000000,11.176168,0.000000,648.217773
,2609,59,59000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,577.071350
,2610,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2611,57,57000000.000000,24.909658,24.909658,0.000000,24.909658,0.000000,1419.850585
,2612,59,59000000.000000,7.931769,7.931769,0.000000,7.931769,0.000000,467.974426
,2613,59,59000000.000000,21.839838,21.839838,0.000000,21.839838,0.000000,1288.550415
,2614,57,57000000.000000,27.424547,27.424547,0.000000,27.424547,0.000000,1563.199218
,2615,59,59000000.000000,29.785850,29.785850,0.000000,29.785850,0.000000,1757.365234
,2616,59,59000000.000000,28.849037,28.849037,0.000000,28.849037,0.000000,1702.093139
,2617,57,57000000.000000,24.597799,24.597799,0.000000,24.597799,0.000000,1402.074584
,2618,58,58000000.000000,41.587001,41.587001,0.000000,41.587001,0.000000,2412.046142
,2619,58,58000000.000000,233.681716,233.681716,0.000000,233.681716,0.000000,13553.540039
,2620,58,58000000.000000,28.888362,28.888362,0.000000,28.888362,0.000000,1675.525024
,2621,59,59000000.000000,14.861737,14.861737,0.000000,14.861737,0.000000,876.842468
,2622,59,59000000.000000,14.567404,14.567404,0.000000,14.567404,0.000000,859.476867
,2623,63,63000000.000000,6.961798,6.961798,0.000000,6.961798,0.000000,438.593322
,2624,63,63000000.000000,6.065338,6.065338,0.000000,6.065338,0.000000,382.116333
,2625,65,65000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,374.892700
,2626,64,64000000.000000,10.828953,10.828953,0.000000,10.828953,0.000000,693.053039
,2627,62,62000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,3226.666015
,2628,59,59000000.000000,47.422863,47.422863,0.000000,47.422863,0.000000,2797.948974
,2629,57,57000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,557.509643
,2630,59,59000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,577.071350
,2631,58,58000000.000000,46.179954,46.179954,0.000000,46.179954,0.000000,2678.437255
,2632,58,58000000.000000,16.369169,16.369169,0.000000,16.369169,0.000000,949.411804
,2633,58,58000000.000000,22.682689,22.682689,0.000000,22.682689,0.000000,1315.595947
,2634,58,58000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1819.854492
,2635,57,57000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1788.477661
,2636,59,59000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1851.231201
,2637,59,59000000.000000,21.069528,21.069528,0.000000,21.069528,0.000000,1243.102172
,2638,58,58000000.000000,38.697799,38.697799,0.000000,38.697799,0.000000,2244.472412
,2639,58,58000000.000000,171.275268,171.275268,0.000000,171.275268,0.000000,9933.965820
,2640,63,63000000.000000,70.684165,70.684165,0.000000,70.684165,0.000000,4453.102539
,2641,63,63000000.000000,29.091581,29.091581,0.000000,29.091581,0.000000,1832.769653
,2642,62,62000000.000000,13.791222,13.791222,0.000000,13.791222,0.000000,855.055786
,2643,63,63000000.000000,14.027472,14.027472,0.000000,14.027472,0.000000,883.730773
,2644,63,63000000.000000,6.531286,6.531286,0.000000,6.531286,0.000000,411.471069
,2645,62,62000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,357.589965
,2646,59,59000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,340.287231
,2647,59,59000000.000000,42.631050,42.631050,0.000000,42.631050,0.000000,2515.231933
,2648,57,57000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,2966.450927
,2649,64,64000000.000000,13.276810,13.276810,0.000000,13.276810,0.000000,849.715881
,2650,62,62000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,606.413940
,2651,62,62000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,606.413940
,2652,64,64000000.000000,88.954360,88.954360,0.000000,88.954360,0.000000,5693.079101
,2653,63,63000000.000000,10.195138,10.195138,0.000000,10.195138,0.000000,642.293762
,2654,63,63000000.000000,122.155624,122.155624,0.000000,122.155624,0.000000,7695.804199
,2655,64,64000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,2008.115234
,2656,63,63000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1976.738403
,2657,61,61000000.000000,29.829938,29.829938,0.000000,29.829938,0.000000,1819.626220
,2658,63,63000000.000000,38.702308,38.702308,0.000000,38.702308,0.000000,2438.245361
,2659,64,64000000.000000,163.185379,163.185379,0.000000,163.185379,0.000000,10443.864257
,2660,63,63000000.000000,215.409347,215.409347,0.000000,215.409347,0.000000,13570.789062
,2661,63,63000000.000000,24.194208,24.194208,0.000000,24.194208,0.000000,1524.235107
,2662,63,63000000.000000,15.258237,15.258237,0.000000,15.258237,0.000000,961.268981
,2663,64,64000000.000000,13.602913,13.602913,0.000000,13.602913,0.000000,870.586486
,2664,57,57000000.000000,7.336174,7.336174,0.000000,7.336174,0.000000,418.161987
,2665,58,58000000.000000,6.458619,6.458619,0.000000,6.458619,0.000000,374.599945
,2666,58,58000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,334.519653
,2667,59,59000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,340.287231
,2668,59,59000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,3070.536865
,2669,57,57000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,2966.450927
,2670,64,64000000.000000,12.607375,12.607375,0.000000,12.607375,0.000000,806.872009
,2671,64,64000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,625.975708
,2672,62,62000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,606.413940
,2673,63,63000000.000000,92.116676,92.116676,0.000000,92.116676,0.000000,5803.350585
,2674,63,63000000.000000,145.997268,145.997268,0.000000,145.997268,0.000000,9197.828125
,2675,63,63000000.000000,95.678466,95.678466,0.000000,95.678466,0.000000,6027.743164
,2676,62,62000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1945.361572
,2677,64,64000000.000000,30.008371,30.008371,0.000000,30.008371,0.000000,1920.535766
,2678,64,64000000.000000,11.587300,11.587300,0.000000,11.587300,0.000000,741.587219
,2679,62,62000000.000000,260.891357,260.891357,0.000000,260.891357,0.000000,16175.263671
,2680,63,63000000.000000,310.226989,310.226989,0.000000,310.226989,0.000000,19544.300781
,2681,58,58000000.000000,12.382185,12.382185,0.000000,12.382185,0.000000,718.166809
,2682,58,58000000.000000,24.137653,24.137653,0.000000,24.137653,0.000000,1399.983886
,2683,58,58000000.000000,13.721199,13.721199,0.000000,13.721199,0.000000,795.829589
,2684,57,57000000.000000,8.976113,8.976113,0.000000,8.976113,0.000000,511.638458
,2685,59,59000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,522.190124
,2686,59,59000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,340.287231
,2687,58,58000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,334.519653
,2688,57,57000000.000000,23.628267,23.628267,0.000000,23.628267,0.000000,1346.811279
,2689,58,58000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,3018.493896
,2690,57,57000000.000000,12.174351,12.174351,0.000000,12.174351,0.000000,693.938049
,2691,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2692,59,59000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,577.071350
,2693,57,57000000.000000,105.754402,105.754402,0.000000,105.754402,0.000000,6028.000976
,2694,58,58000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8730.392578
,2695,58,58000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1819.854492
,2696,58,58000000.000000,24.211637,24.211637,0.000000,24.211637,0.000000,1404.275024
,2697,58,58000000.000000,20.130300,20.130300,0.000000,20.130300,0.000000,1167.557373
,2698,57,57000000.000000,224.789581,224.789581,0.000000,224.789581,0.000000,12813.005859
,2699,59,59000000.000000,293.275054,293.275054,0.000000,293.275054,0.000000,17303.228515
,2700,59,59000000.000000,269.728607,269.728607,0.000000,269.728607,0.000000,15913.988281
,2701,58,58000000.000000,21.520833,21.520833,0.000000,21.520833,0.000000,1248.208374
,2702,58,58000000.000000,14.090442,14.090442,0.000000,14.090442,0.000000,817.245666
,2703,58,58000000.000000,12.797480,12.797480,0.000000,12.797480,0.000000,742.253845
,2704,59,59000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,522.190124
,2705,58,58000000.000000,8.265954,8.265954,0.000000,8.265954,0.000000,479.425323
,2706,57,57000000.000000,5.870440,5.870440,0.000000,5.870440,0.000000,334.615081
,2707,59,59000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,340.287231
,2708,58,58000000.000000,50.447296,50.447296,0.000000,50.447296,0.000000,2925.943115
,2709,59,59000000.000000,9.908797,9.908797,0.000000,9.908797,0.000000,584.619018
,2710,59,59000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,577.071350
,2711,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2712,58,58000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8730.392578
,2713,58,58000000.000000,140.252685,140.252685,0.000000,140.252685,0.000000,8134.655761
,2714,59,59000000.000000,31.376800,31.376800,0.000000,31.376800,0.000000,1851.231201
,2715,58,58000000.000000,12.484576,12.484576,0.000000,12.484576,0.000000,724.105407
,2716,57,57000000.000000,131.513580,131.513580,0.000000,131.513580,0.000000,7496.273925
,2717,59,59000000.000000,264.765014,264.765014,0.000000,264.765014,0.000000,15621.135742
,2718,58,58000000.000000,310.226989,310.226989,0.000000,310.226989,0.000000,17993.166015
,2719,56,56000000.000000,91.553787,91.553787,0.000000,91.553787,0.000000,5127.012207
,2720,60,60000000.000000,22.860443,22.860443,0.000000,22.860443,0.000000,1371.626586
,2721,59,59000000.000000,9.923845,9.923845,0.000000,9.923845,0.000000,585.506896
,2722,57,57000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,504.488769
,2723,59,59000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,522.190124
,2724,58,58000000.000000,9.811041,9.811041,0.000000,9.811041,0.000000,569.040405
,2725,58,58000000.000000,6.374099,6.374099,0.000000,6.374099,0.000000,369.697753
,2726,60,60000000.000000,5.767580,5.767580,0.000000,5.767580,0.000000,346.054809
,2727,62,62000000.000000,52.042999,52.042999,0.000000,52.042999,0.000000,3226.666015
,2728,58,58000000.000000,9.795330,9.795330,0.000000,9.795330,0.000000,568.129150
,2729,56,56000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,547.728759
,2730,60,60000000.000000,89.535308,89.535308,0.000000,89.535308,0.000000,5372.118652
,2731,59,59000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8880.916015
,2732,56,56000000.000000,86.695144,86.695144,0.000000,86.695144,0.000000,4854.928222
,2733,58,58000000.000000,16.364076,16.364076,0.000000,16.364076,0.000000,949.116455
,2734,60,60000000.000000,95.979873,95.979873,0.000000,95.979873,0.000000,5758.792480
,2735,57,57000000.000000,186.690261,186.690261,0.000000,186.690261,0.000000,10641.344726
,2736,58,58000000.000000,1970.929687,1970.929687,0.000000,1970.929687,0.000000,114313.921875
,2737,59,59000000.000000,310.226989,310.226989,0.000000,310.226989,0.000000,18303.392578
,2738,57,57000000.000000,19.255887,19.255887,0.000000,19.255887,0.000000,1097.585571
,2739,58,58000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,513.339477
,2740,58,58000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,513.339477
,2741,57,57000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,504.488769
,2742,59,59000000.000000,9.887260,9.887260,0.000000,9.887260,0.000000,583.348388
,2743,64,64000000.000000,9.706796,9.706796,0.000000,9.706796,0.000000,621.234985
,2744,62,62000000.000000,8.280303,8.280303,0.000000,8.280303,0.000000,513.378784
,2745,62,62000000.000000,42.787914,42.787914,0.000000,42.787914,0.000000,2652.850585
,2746,58,58000000.000000,10.897826,10.897826,0.000000,10.897826,0.000000,632.073913
,2747,59,59000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,577.071350
,2748,57,57000000.000000,12.250048,12.250048,0.000000,12.250048,0.000000,698.252746
,2749,58,58000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8730.392578
,2750,59,59000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8880.916015
,2751,59,59000000.000000,36.093471,36.093471,0.000000,36.093471,0.000000,2129.514892
,2752,58,58000000.000000,42.143230,42.143230,0.000000,42.143230,0.000000,2444.307373
,2753,57,57000000.000000,234.214019,234.214019,0.000000,234.214019,0.000000,13350.199218
,2754,58,58000000.000000,1114.159057,1114.159057,0.000000,1114.159057,0.000000,64621.226562
,2755,59,59000000.000000,1921.049560,1921.049560,0.000000,1921.049560,0.000000,113341.921875
,2756,58,58000000.000000,93.535606,93.535606,0.000000,93.535606,0.000000,5425.064941
,2757,58,58000000.000000,13.749692,13.749692,0.000000,13.749692,0.000000,797.482177
,2758,58,58000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,513.339477
,2759,63,63000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,557.592834
,2760,63,63000000.000000,9.380188,9.380188,0.000000,9.380188,0.000000,590.951904
,2761,62,62000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,721.097167
,2762,64,64000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,744.358398
,2764,59,59000000.000000,10.420503,10.420503,0.000000,10.420503,0.000000,614.809692
,2765,58,58000000.000000,9.780870,9.780870,0.000000,9.780870,0.000000,567.290466
,2766,58,58000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8730.392578
,2767,57,57000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8579.868164
,2768,58,58000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,8730.392578
,2769,58,58000000.000000,38.801692,38.801692,0.000000,38.801692,0.000000,2250.498291
,2770,58,58000000.000000,211.388565,211.388565,0.000000,211.388565,0.000000,12260.537109
,2771,59,59000000.000000,71.275398,71.275398,0.000000,71.275398,0.000000,4205.248535
,2772,62,62000000.000000,3299.400634,3299.400634,0.000000,3299.400634,0.000000,204562.843750
,2773,62,62000000.000000,132.816116,132.816116,0.000000,132.816116,0.000000,8234.599609
,2774,63,63000000.000000,16.057323,16.057323,0.000000,16.057323,0.000000,1011.611389
,2775,64,64000000.000000,9.314917,9.314917,0.000000,9.314917,0.000000,596.154724
,2776,63,63000000.000000,8.850680,8.850680,0.000000,8.850680,0.000000,557.592834
,2777,63,63000000.000000,9.380188,9.380188,0.000000,9.380188,0.000000,590.951904
,2778,64,64000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,744.358398
,2779,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2780,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2782,62,62000000.000000,10.254290,10.254290,0.000000,10.254290,0.000000,635.765991
,2783,63,63000000.000000,45.525157,45.525157,0.000000,45.525157,0.000000,2868.084960
,2784,64,64000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,9633.536132
,2785,62,62000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,9332.488281
,2786,62,62000000.000000,95.258941,95.258941,0.000000,95.258941,0.000000,5906.054199
,2787,63,63000000.000000,163.717941,163.717941,0.000000,163.717941,0.000000,10314.230468
,2788,63,63000000.000000,77.417922,77.417922,0.000000,77.417922,0.000000,4877.329101
,2789,62,62000000.000000,1146.905151,1146.905151,0.000000,1146.905151,0.000000,71108.117187
,2790,64,64000000.000000,960.623596,960.623596,0.000000,960.623596,0.000000,61479.910156
,2791,64,64000000.000000,20.716400,20.716400,0.000000,20.716400,0.000000,1325.849609
,2792,61,61000000.000000,11.821800,11.821800,0.000000,11.821800,0.000000,721.129821
,2793,63,63000000.000000,8.936531,8.936531,0.000000,8.936531,0.000000,563.001464
,2794,58,58000000.000000,15.445499,15.445499,0.000000,15.445499,0.000000,895.838989
,2795,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2796,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2797,57,57000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,662.944213
,2799,64,64000000.000000,10.056045,10.056045,0.000000,10.056045,0.000000,643.586914
,2800,62,62000000.000000,97.830131,97.830131,0.000000,97.830131,0.000000,6065.468261
,2801,63,63000000.000000,150.524002,150.524002,0.000000,150.524002,0.000000,9483.011718
,2802,65,65000000.000000,96.241210,96.241210,0.000000,96.241210,0.000000,6255.678710
,2803,63,63000000.000000,51.570259,51.570259,0.000000,51.570259,0.000000,3248.926269
,2804,63,63000000.000000,71.275398,71.275398,0.000000,71.275398,0.000000,4490.350097
,2805,64,64000000.000000,66.622016,66.622016,0.000000,66.622016,0.000000,4263.809082
,2806,58,58000000.000000,2726.644531,2726.644531,0.000000,2726.644531,0.000000,158145.375000
,2807,58,58000000.000000,20.716400,20.716400,0.000000,20.716400,0.000000,1201.551269
,2808,58,58000000.000000,15.655679,15.655679,0.000000,15.655679,0.000000,908.029418
,2809,59,59000000.000000,10.864998,10.864998,0.000000,10.864998,0.000000,641.034912
,2810,59,59000000.000000,13.837635,13.837635,0.000000,13.837635,0.000000,816.420532
,2811,57,57000000.000000,16.654432,16.654432,0.000000,16.654432,0.000000,949.302612
,2812,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2813,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2815,57,57000000.000000,10.619500,10.619500,0.000000,10.619500,0.000000,605.311523
,2816,58,58000000.000000,13.855627,13.855627,0.000000,13.855627,0.000000,803.626342
,2817,59,59000000.000000,73.001495,73.001495,0.000000,73.001495,0.000000,4307.088378
,2818,57,57000000.000000,102.378440,102.378440,0.000000,102.378440,0.000000,5835.571289
,2819,58,58000000.000000,16.431461,16.431461,0.000000,16.431461,0.000000,953.024780
,2820,58,58000000.000000,16.990171,16.990171,0.000000,16.990171,0.000000,985.429931
,2821,58,58000000.000000,71.275398,71.275398,0.000000,71.275398,0.000000,4133.973144
,2822,58,58000000.000000,206.325469,206.325469,0.000000,206.325469,0.000000,11966.876953
,2823,58,58000000.000000,25.670555,25.670555,0.000000,25.670555,0.000000,1488.892211
,2824,57,57000000.000000,20.981670,20.981670,0.000000,20.981670,0.000000,1195.955200
,2825,59,59000000.000000,13.902207,13.902207,0.000000,13.902207,0.000000,820.230224
,2826,58,58000000.000000,12.953771,12.953771,0.000000,12.953771,0.000000,751.318725
,2827,56,56000000.000000,23.562200,23.562200,0.000000,23.562200,0.000000,1319.483276
,2828,60,60000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,697.835998
,2829,59,59000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,686.205383
,2830,57,57000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,662.944213
,2832,57,57000000.000000,10.619500,10.619500,0.000000,10.619500,0.000000,605.311523
,2833,58,58000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1150.905639
,2834,59,59000000.000000,28.702915,28.702915,0.000000,28.702915,0.000000,1693.472045
,2835,57,57000000.000000,18.507972,18.507972,0.000000,18.507972,0.000000,1054.954467
,2836,59,59000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,946.230163
,2837,59,59000000.000000,47.869636,47.869636,0.000000,47.869636,0.000000,2824.308593
,2838,56,56000000.000000,26.957452,26.957452,0.000000,26.957452,0.000000,1509.617309
,2839,59,59000000.000000,318.480865,318.480865,0.000000,318.480865,0.000000,18790.371093
,2840,60,60000000.000000,21.720909,21.720909,0.000000,21.720909,0.000000,1303.254516
,2841,56,56000000.000000,15.324225,15.324225,0.000000,15.324225,0.000000,858.156616
,2842,58,58000000.000000,16.738193,16.738193,0.000000,16.738193,0.000000,970.815246
,2843,59,59000000.000000,80.775512,80.775512,0.000000,80.775512,0.000000,4765.755371
,2844,57,57000000.000000,14.351841,14.351841,0.000000,14.351841,0.000000,818.054992
,2845,59,59000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,686.205383
,2846,58,58000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,674.574829
,2848,58,58000000.000000,11.226698,11.226698,0.000000,11.226698,0.000000,651.148559
,2849,58,58000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1150.905639
,2850,58,58000000.000000,19.777589,19.777589,0.000000,19.777589,0.000000,1147.100219
,2851,58,58000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,930.192382
,2852,58,58000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,930.192382
,2853,58,58000000.000000,62.717449,62.717449,0.000000,62.717449,0.000000,3637.612060
,2854,58,58000000.000000,21.639299,21.639299,0.000000,21.639299,0.000000,1255.079345
,2855,58,58000000.000000,43.366268,43.366268,0.000000,43.366268,0.000000,2515.243652
,2856,57,57000000.000000,27.051952,27.051952,0.000000,27.051952,0.000000,1541.961303
,2857,59,59000000.000000,24.096200,24.096200,0.000000,24.096200,0.000000,1421.675903
,2858,59,59000000.000000,54.385837,54.385837,0.000000,54.385837,0.000000,3208.764404
,2859,59,59000000.000000,26.956905,26.956905,0.000000,26.956905,0.000000,1590.457397
,2860,57,57000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,662.944213
,2861,63,63000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,732.727783
,2862,64,64000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,744.358398
,2863,57,57000000.000000,10.728615,10.728615,0.000000,10.728615,0.000000,611.531127
,2864,58,58000000.000000,19.207082,19.207082,0.000000,19.207082,0.000000,1114.010742
,2865,59,59000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1170.748779
,2866,57,57000000.000000,16.104560,16.104560,0.000000,16.104560,0.000000,917.959960
,2867,58,58000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,930.192382
,2868,58,58000000.000000,40.812885,40.812885,0.000000,40.812885,0.000000,2367.147460
,2869,58,58000000.000000,21.639299,21.639299,0.000000,21.639299,0.000000,1255.079345
,2870,58,58000000.000000,25.990470,25.990470,0.000000,25.990470,0.000000,1507.447265
,2871,58,58000000.000000,25.778213,25.778213,0.000000,25.778213,0.000000,1495.136352
,2872,58,58000000.000000,24.704547,24.704547,0.000000,24.704547,0.000000,1432.863769
,2873,62,62000000.000000,93.137435,93.137435,0.000000,93.137435,0.000000,5774.520996
,2874,61,61000000.000000,117.871459,117.871459,0.000000,117.871459,0.000000,7190.159179
,2875,63,63000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,732.727783
,2876,64,64000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,744.358398
,2877,62,62000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,721.097167
,2879,58,58000000.000000,10.619500,10.619500,0.000000,10.619500,0.000000,615.931030
,2880,59,59000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1170.748779
,2881,57,57000000.000000,17.239505,17.239505,0.000000,17.239505,0.000000,982.651855
,2882,58,58000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,930.192382
,2883,60,60000000.000000,16.411233,16.411233,0.000000,16.411233,0.000000,984.674011
,2884,59,59000000.000000,24.163167,24.163167,0.000000,24.163167,0.000000,1425.626953
